id,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC_ratio,logFC_max_min,logFC_z_score
100616463,0.03139125,-4.591700929,0.659001927,0.5102452129999999,0.6621578570000001,-6.79498739,0.003789102873091598,0.003789102873091413,-0.7801609455718349
441430,-0.064058999,-4.433914122,-0.65899164,0.510251812,0.6621578570000001,-6.794994124,0.0077322864542913,0.0077322864542911166,-0.7367893137178246
101928778,0.025625544,-4.597213635,0.658683742,0.510449358,0.662380774,-6.7951956220000005,0.00309314928188381,0.003093149281883625,-0.7878158371901848
193629,-0.176724718,-3.08073309,-0.6586211479999999,0.510489524,0.662399455,-6.795236574,0.02133168117612718,0.021331681176127,-0.5872076548457864
105370016,-0.018007905,-4.602905285,-0.658305501,0.510692091,0.662628853,-6.795443026,0.0021736568175482196,0.002173656817548034,-0.7979294643735193
2848,-0.223775195,-2.99548694,-0.65819517,0.510762907,0.66268168,-6.795515166,0.02701094203961717,0.027010942039616993,-0.5247406643286382
386675,0.018543363,-4.603985051,0.658161738,0.510784366,0.66268168,-6.795537024,0.0022382896514181634,0.0022382896514179782,-0.7972185587262008
25949,-0.068532812,5.8791646570000005,-0.657753766,0.511046271,0.662988009,-6.795803658,0.008272301193811853,0.008272301193811667,-0.7308496155029374
386680,0.012984185,-4.609300293,0.6575870979999999,0.5111532870000001,0.6630933760000001,-6.795912538,0.001567265167467139,0.0015672651674669535,-0.8045992515810074
105376633,0.01659281,-4.605850014,0.657395542,0.511276298,0.663219481,-6.796037642000001,0.0020028467819428342,0.0020028467819426486,-0.7998082280244355
5756,0.11253819,6.085138336,0.657303695,0.511335285,0.663262527,-6.796097615,0.013584001244344461,0.01358400124434428,-0.6724254781614707
4697,-0.082050784,7.139382069,-0.657020516,0.511517172,0.663464976,-6.796282465,0.009903997495920618,0.009903997495920434,-0.7129023579494151
8454,-0.064623305,6.2694734720000005,-0.656954959,0.511559284,0.663486119,-6.796325248,0.007800401406257305,0.007800401406257121,-0.7360401077628931
60559,-0.07811204599999999,6.877230739,-0.656856729,0.511622389,0.663534485,-6.796389344,0.009428569359986079,0.009428569359985895,-0.7181316590103912
113,0.259215328,2.269976875,0.656675117,0.511739069,0.663652327,-6.796507824,0.03128876817820829,0.03128876817820811,-0.4776882518305147
387921,0.09778187,4.7011610610000005,0.6565529760000001,0.511817549,0.663720619,-6.796587487999999,0.011802829277370896,0.011802829277370712,-0.6920168396158508
117195,0.24154053600000003,-3.7744403510000004,0.65648217,0.5118630479999999,0.663746135,-6.796633663,0.029155319999225406,0.02915531999922523,-0.5011543489809552
57679,0.08931916,4.335407374,0.656294553,0.5119836170000001,0.663868991,-6.79675599,0.010781331924600903,0.010781331924600719,-0.7032524329408533
731779,0.244166873,-3.239497604,0.656078689,0.512122356,0.664015393,-6.796896691000001,0.029472333850932703,0.029472333850932526,-0.497667468954769
26789,0.119462265,-3.82712664,0.6559522839999999,0.512203608,0.664065349,-6.796979061,0.014419776579063586,0.014419776579063404,-0.663232667483589
54847,-0.278933117,2.950989284,-0.655938369,0.512212553,0.664065349,-6.7969881270000005,0.03366881774459745,0.03366881774459727,-0.45150975127074083
146456,0.100919021,-0.97924438,0.65588039,0.512249824,0.664080175,-6.797025902000001,0.01218150129162398,0.012181501291623797,-0.6878517727714092
80256,-0.10920282099999999,4.539905889,-0.65581729,0.5122903879999999,0.66409927,-6.79706701,0.013181403187219604,0.013181403187219422,-0.6768537109229407
10422,-0.100555884,5.503584612999999,-0.655759281,0.512327681,0.6641141220000001,-6.7971047979999994,0.012137668585056835,0.012137668585056653,-0.6883338948875235
140801,0.156205265,-3.970842517,0.655689953,0.512372253,0.664138408,-6.797149954,0.0188548661937175,0.018854866193717318,-0.6144504918518399
105376606,0.041234326,-4.582289766000001,0.655570897,0.5124488,0.664198078,-6.79722749,0.004977218273136482,0.004977218273136297,-0.7670926968662678
105378853,-0.215739994,0.494958279,-0.655481781,0.512506102,0.664198078,-6.797285517000001,0.026041047460874097,0.026041047460873917,-0.5354086714706355
55211,-0.152612879,-3.676153844,-0.655459436,0.51252047,0.664198078,-6.797300066,0.018421244719139262,0.01842124471913908,-0.6192199555534711
203328,0.24830165699999998,1.034181507,0.6554576089999999,0.512521645,0.664198078,-6.797301256,0.029971425856953907,0.02997142585695373,-0.49217788565217135
293,-0.115676109,9.17014886,-0.655364156,0.512581739,0.6642279999999999,-6.797362097000001,0.013962765960576811,0.013962765960576627,-0.6682593916748962
25948,0.065303954,5.63400467,0.655305681,0.512619343,0.6642279999999999,-6.797400162000001,0.007882559621730307,0.007882559621730123,-0.7351364379737748
54954,-0.107066929,3.402511094,-0.655291371,0.512628546,0.6642279999999999,-6.797409477,0.012923588843610691,0.012923588843610508,-0.679689447217594
8463,-0.253436034,4.363764193,-0.655260972,0.512648095,0.6642279999999999,-6.797429263,0.030591174437919474,0.030591174437919293,-0.48536118367972453
283914,0.055352421,-4.568791171,0.6551890260000001,0.5126943660000001,0.664254469,-6.797476089,0.0066813528433456995,0.006681352843345515,-0.7483486805944412
5711,0.104652085,5.000316135,0.6551256089999999,0.5127351520000001,0.664273831,-6.79751736,0.012632103402971405,0.012632103402971221,-0.6828955366531675
130617,0.097046275,4.658713683999999,0.654913335,0.512871689,0.664397253,-6.797655475,0.011714038766386724,0.011714038766386542,-0.6929934589578708
1586,-0.171238668,-2.76703375,-0.654897131,0.512882112,0.664397253,-6.797666017,0.02066948365876409,0.02066948365876391,-0.5944912586512612
93973,0.072211601,4.466559659,0.654762878,0.5129684760000001,0.6644434260000001,-6.797753342999999,0.008716352003174263,0.00871635200317408,-0.7259654380783899
100996490,-0.181895091,-3.960274362,-0.65476136,0.512969453,0.6644434260000001,-6.79775433,0.021955774679547888,0.021955774679547707,-0.5803431624590011
284123,0.038401556,-4.5849982339999995,0.654668359,0.513029284,0.66448744,-6.797814813,0.004635286781214124,0.00463528678121394,-0.7708536495283896
727708,-0.07175024099999999,-4.507834793,-0.654488989,0.51314469,0.664603429,-6.797931441,0.00866066322042335,0.008660663220423167,-0.7265779668471204
9185,0.1746464,3.424562279,0.654063068,0.51341878,0.664913991,-6.798208251,0.021080816342614724,0.021080816342614543,-0.5899669524996151
89944,-0.36114700899999996,2.65086115,-0.654035984,0.513436211,0.664913991,-6.798225847,0.04359250330618682,0.043592503306186636,-0.34235773540612285
100507261,-0.024008428999999998,-4.590656222,-0.653826198,0.513571244,0.665055356,-6.798362117000001,0.002897954280327022,0.0028979542803268363,-0.7899628145177502
101929685,0.039324474,-4.584115814,0.653724337,0.513636816,0.6651067629999999,-6.798428267,0.004746688246444975,0.00474668824644479,-0.7696283291144416
123904,0.09321295800000001,-4.097302854,0.653544338,0.513752698,0.665223308,-6.798545136,0.01125133554628014,0.011251335546279956,-0.6980827968765538
102465523,-0.122271227,-3.8934979910000003,-0.653447008,0.5138153639999999,0.665253129,-6.798608317,0.014758834309628795,0.014758834309628613,-0.6595033237275836
18,-0.268405181,4.037185451,-0.653428176,0.513827489,0.665253129,-6.79862054,0.03239803583736774,0.03239803583736756,-0.4654872605375894
287015,-0.032073081,-4.5736195760000005,-0.65336218,0.513869984,0.665254446,-6.798663374,0.003871403762704561,0.0038714037627043756,-0.7792557064897466
722,-0.26698841,-3.141825836,-0.65334621,0.513880268,0.665254446,-6.798673738,0.03222702349900553,0.03222702349900535,-0.4673682493450348
100885780,0.037888021,-4.585489235,0.653273335,0.513927194,0.66528169,-6.798721031,0.004573300178452747,0.0045733001784525615,-0.7715354489068578
242,0.32123224,-1.64179418,0.653216633,0.513963708,0.6652954529999999,-6.798757824,0.03877456308728227,0.03877456308728209,-0.3953509387825128
8725,0.096215872,6.371976857999999,0.653011325,0.514095929,0.665372234,-6.798891019,0.01161380438919168,0.011613804389191499,-0.6940959509969293
677769,-0.168351025,-0.9902029379999999,-0.652971729,0.514121431,0.665372234,-6.7989167020000005,0.020320928682846823,0.020320928682846642,-0.5983250639471758
103091864,-0.168351025,-0.9902029379999999,-0.652971729,0.514121431,0.665372234,-6.7989167020000005,0.020320928682846823,0.020320928682846642,-0.5983250639471758
165324,0.079198318,4.714558936,0.65296376,0.5141265629999999,0.665372234,-6.798921871,0.009559688584488416,0.009559688584488232,-0.7166894601837345
10949,-0.072826999,7.535497867999999,-0.652902481,0.514166033,0.665389814,-6.798961616000001,0.008790634050875289,0.008790634050875105,-0.7251483993684472
23355,0.07321622,5.074137412,0.652847985,0.514201134,0.66540174,-6.798996957000001,0.008837615244977708,0.008837615244977524,-0.7246316465942707
9324,-0.106986371,5.562561866,-0.652585006,0.51437054,0.665587452,-6.799167463,0.01291386503365567,0.012913865033655486,-0.679796400773497
102467004,0.016519855,-4.605919768,0.6523150910000001,0.514544445,0.665778967,-6.799342395,0.001994040697441376,0.0019940406974411906,-0.7999050873887557
85293,0.118194433,-4.508706661000001,0.65218728,0.514626803,0.6658520139999999,-6.799425203999999,0.014266742027276147,0.014266742027275963,-0.6649159160832013
55756,0.080175119,4.305080499,0.652077436,0.514697589,0.665910083,-6.799496359,0.009677594035069032,0.009677594035068848,-0.7153926015184304
5860,-0.110394906,4.440393146,-0.651905445,0.514808435,0.665981887,-6.799607749,0.013325294644185142,0.013325294644184959,-0.6752710285116521
282706,0.028733207,-4.594242337,0.651872834,0.514829454,0.665981887,-6.799628866,0.00346826192639145,0.0034682619263912647,-0.7836899203551335
8876,-0.310994242,-0.6788215409999999,-0.651861156,0.514836981,0.665981887,-6.799636427,0.03753877834992692,0.03753877834992674,-0.40894350924636985
400961,-0.18045244600000002,3.1402636619999997,-0.6517605320000001,0.514901839,0.665981887,-6.799701578,0.021781639201847853,0.021781639201847672,-0.582258503116113
147199,-0.039222365,-4.54757455,-0.6517544479999999,0.514905761,0.665981887,-6.7997055170000005,0.004734363107902595,0.00473436310790241,-0.769763895050037
55224,-0.17155348399999998,3.7544249260000004,-0.6517501370000001,0.51490854,0.665981887,-6.799708308,0.02070748374509691,0.02070748374509673,-0.5940732903469941
2173,0.323953594,-3.468748665,0.651509558,0.515063626,0.666148956,-6.799864031,0.0391030460326922,0.03910304603269202,-0.3917379085785512
10846,0.337190253,3.0404852669999998,0.651396546,0.515136487,0.666176153,-6.799937162999999,0.04070078625160778,0.0407007862516076,-0.37416413876891197
