Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
4057,0.972822,0.925,-0.013340000000000001,8086607,0.0020254842327973813
4055,0.320044,0.0786,-0.5396575,7953321,0.08220959838814418
4054,0.8718,0.701,0.17219,7949412,0.02622617399435165
4053,0.22845300000000002,0.0416,-2.55662,7980152,0.38949246727822223
4052,0.06838999999999999,0.00402,-1.3829625,8041383,0.21068654317484561
4051,0.6048979999999999,0.307,-0.1515625,8026456,0.023083588359750072
4050,0.778655,0.539,0.17412,8118147,0.026520208185348185
4049,0.53498,0.231,-0.18703499999999998,8177976,0.028487799675876817
4048,0.406442,0.129,0.26539,7965627,0.0404251307823709
4047,0.89918,0.757,0.10245250000000002,8070961,0.015601713168123192
4046,0.7273649999999999,0.461,-0.32798499999999997,7937735,0.04996143657792953
4045,0.744475,0.48700000000000004,-0.1168925,8089714,0.017801637374335613
4043,0.384278,0.11599999999999999,-0.5548425,8099073,0.08452302283906771
4041,0.775157,0.534,0.2663,7942007,0.04056376866517237
4040,0.216525,0.0374,0.9319625,7961339,0.14197699906114733
4038,0.914852,0.789,-0.074945,7947744,0.011410964199813751
4037,0.599299,0.301,-0.222795,8027556,0.03393581142200953
4036,0.728404,0.462,0.109645,8056611,0.016697485664881006
4035,0.42538400000000004,0.141,-1.2845600000000001,7956301,0.1956949890403707
4034,0.920517,0.802,0.08901,8141535,0.013553757410366228
4033,0.790462,0.5589999999999999,-0.1048,7954436,0.015959353200954467
4026,0.14432,0.0166,-0.454995,8084742,0.06931132393464975
4025,0.977131,0.935,-0.01036,8008736,0.0015714832539529887
4023,0.536075,0.233,1.65273,8144917,0.2517854388326995
4018,0.960311,0.8909999999999999,-0.029210000000000003,8130608,0.004443267969126411
4017,0.575857,0.275,-0.38225,8149774,0.058228672523228504
4016,0.21716799999999997,0.0376,-0.7869,7984771,0.11987682557335716
4015,0.203599,0.0331,-2.0785475,8113709,0.31665844615118005
4014,0.705069,0.43,-0.11132750000000001,7905563,0.016953813398741975
4013,0.455104,0.162,-0.4322225,7944803,0.06584194900487328
4012,0.648833,0.36,0.3879825,8107066,0.059102015010216925
4010,0.9574370000000001,0.885,-0.0340475,8157922,0.005180257813139748
4009,0.490133,0.192,-0.233925,7921936,0.035631459373196804
4008,0.154556,0.0189,-1.9504625,7969438,0.29714478327356797
4007,0.8419030000000001,0.648,0.0707275,8172561,0.010768430935291529
4005,0.8899040000000001,0.7390000000000001,-0.073805,7947450,0.011237285973007508
4004,0.83683,0.639,-0.0868775,7946354,0.01322887248171332
4001,0.026854000000000003,0.000675,1.4556,8107706,0.22175281703417765
4000,0.378815,0.11199999999999999,-0.94395,7906085,0.14380328655574368
3998,0.8129930000000001,0.597,-0.136575,8023561,0.020800252899874125
3996,0.7534069999999999,0.5,-0.32161,8005407,0.04899020965171041
3995,0.149153,0.0178,-0.3793475,7948630,0.05778647861682051
3993,0.9994149999999999,0.998,-0.0005275000000000001,8009844,7.3508547749134e-05
3992,0.062027,0.00335,0.9678125,7948612,0.1474387222462384
3991,0.9096129999999999,0.778,-0.0636475,8037186,0.009689797737231698
3990,0.429019,0.14400000000000002,-0.5089199999999999,7983928,0.07752676111055037
3988,0.593256,0.293,-0.4656175,7934920,0.07092965460504391
3987,0.431147,0.145,0.525295,8044258,0.08002148125436814
3985,0.997441,0.992,-0.0049225,8072461,0.0007430838168837327
3984,0.337589,0.0872,-0.8200149999999999,8133413,0.12492187336343502
3983,0.001433,1.49e-06,2.18055,7936463,0.3321984578439905
3982,0.9115270000000001,0.7809999999999999,-0.0691325,8038815,0.010525433767084548
3981,0.748055,0.493,0.10636749999999999,7972737,0.016198160762813052
3980,0.034483,0.00112,0.8946,8006479,0.1362848475268944
3978,0.11177899999999999,0.0101,0.8949799999999999,8037991,0.13634274026916315
3977,0.9995649999999999,0.9990000000000001,-0.0012575,8111677,0.00018472355263383412
3976,0.133947,0.0145,1.0489950000000001,8075310,0.1598068210600085
3975,0.8280120000000001,0.625,0.0910475,8006681,0.01386416915345195
3973,0.927221,0.815,0.04397,8052058,0.00669194395830199
3972,0.453575,0.162,-0.3103375,8038278,0.04727285192217234
3965,0.483501,0.187,-0.38815500000000003,8005809,0.059128295268220506
3964,0.822226,0.614,-0.086185,7910706,0.013123370576394615
3960,0.816246,0.603,-0.076065,8036591,0.011581595440184798
3959,0.010778,0.000109,2.12994,8018975,0.3244880586697238
3958,0.093077,0.0072299999999999994,-1.3040450000000001,7974461,0.19866351557486162
3957,0.8240719999999999,0.618,-0.109545,8075956,0.01668225073270502
3956,0.24226999999999999,0.0466,-0.296475,8072876,0.04516090944927624
3955,0.754466,0.501,0.602395,8131143,0.0917676139620536
3954,0.24081100000000003,0.046,-0.3634175,8098924,0.05535955392118588
3952,0.22199699999999997,0.0392,-0.3490775,8135909,0.05317486464714945
3950,0.841929,0.648,-0.08405499999999999,8114263,0.012798866521046105
3949,0.551162,0.25,0.5404774999999999,8025828,0.08233452483198726
3948,0.507738,0.207,0.9801175,7938788,0.14931338065049352
3945,0.041658999999999995,0.0015300000000000001,0.643025,7961693,0.09795756690515683
3939,0.177039,0.0252,-0.47915,7938777,0.07299132180175925
3938,0.75133,0.498,0.1316875,8055406,0.020055645589772794
3937,0.8917290000000001,0.743,-0.0633475,8115734,0.009644092940703739
3936,0.374657,0.109,1.5892775,7971461,0.24211849349373174
3934,0.672876,0.39,0.23025,8158167,0.03507157561572931
3933,0.328165,0.0823,-0.4100375,8158995,0.06246207930163071
3932,0.553493,0.252,0.35443,7899753,0.05399031439186912
3930,0.157254,0.0196,1.3673950000000001,7924603,0.20831484510834894
3929,0.31057199999999996,0.0741,-0.3800675,8062461,0.057896170128487606
3927,0.16705899999999999,0.0224,-0.46372250000000004,8006834,0.07064095264030897
3925,0.7627970000000001,0.513,-0.115995,7913864,0.017664903858056136
3920,0.443467,0.154,-0.34075,8174779,0.051906175670194184
3918,0.6267739999999999,0.332,1.3909850000000001,7908072,0.21190876560866412
3916,0.40713499999999997,0.13,-0.2600625,7970287,0.03961348977069522
3915,0.064339,0.0036,-0.791225,7908041,0.12053573638996856
3914,0.74407,0.48700000000000004,0.7055175,7924029,0.10747825689523509
3913,0.017603999999999998,0.000288,-1.3197275,8087337,0.20105273381336064
3912,0.507947,0.207,0.260475,8142194,0.03967633386592117
3911,0.018194,0.00031800000000000003,1.6651049999999998,8067409,0.2536707616894778
3910,0.260036,0.0533,-1.6446525,8128991,0.2505548371861842
3909,0.334484,0.0856,-1.1638600000000001,8020551,0.17730642590395518
3908,0.580156,0.27899999999999997,-0.914125,8121949,0.13925946803425573
3906,0.852383,0.667,-0.11244749999999999,7962804,0.017124444639113022
3904,0.9168719999999999,0.794,-0.07864,8031196,0.011973894943716448
3903,0.941876,0.848,-0.0329125,8039257,0.005007341332942302
3902,0.457938,0.165,-0.202045,7953418,0.030774562995492367
3899,0.23762600000000003,0.0448,0.6275425,8054254,0.09559881853100977
3898,0.996375,0.9890000000000001,-0.0024575,7923347,0.00036754273874567
3897,0.43215699999999996,0.146,2.1620225,8175871,0.32937580578508463
3895,0.547713,0.24600000000000002,0.7589024999999999,7974483,0.11561142543738538
3891,0.910695,0.779,-0.06266000000000001,7963366,0.009539352781993835
3890,0.701912,0.426,-0.1109625,7963375,0.016898205896299624
3889,0.508646,0.20800000000000002,0.22935500000000003,7963359,0.03493522297275423
3888,0.684448,0.40399999999999997,-0.1048725,7963386,0.015970398526782056
3887,0.493861,0.195,2.6714075,7963353,0.4069802650497325
3886,0.33563200000000004,0.0861,-0.3528,8015301,0.05374198499740054
3885,0.003856,1.4999999999999999e-05,-2.678855,8015268,0.4081148866235391
3884,0.365691,0.10400000000000001,-0.3269625,8015262,0.04980565939643007
3883,0.26291,0.0543,-0.27967,8015257,0.04260067909710174
3882,0.938559,0.84,0.0423225,8015293,0.006440948450702615
3881,0.903184,0.765,-0.0662625,8015273,0.01008819121363374
3880,0.117583,0.0111,-2.53824,8015349,0.38669228674427597
3875,0.11168099999999999,0.0101,3.372645,8154725,0.5138133225673146
3872,0.465533,0.171,1.798415,8005449,0.2739804497732852
3868,0.739683,0.48,-0.106895,8015376,0.01627852503004138
3866,0.323729,0.0803,2.7479225,8015337,0.41863727340418844
3861,0.677998,0.396,-0.42368999999999996,8015366,0.06454202841695723
3860,0.792942,0.562,0.21306,8015323,0.03245269077467726
3859,0.8798520000000001,0.7170000000000001,0.048264999999999995,8015115,0.007346284295260602
3858,0.8843780000000001,0.727,0.043825,8015104,0.00666985330664681
3857,0.753729,0.5,0.1128075,8015357,0.017179290394946572
3856,0.125975,0.0128,3.784795,7963567,0.5766040955306422
3855,0.35749200000000003,0.0985,-0.37743000000000004,7955613,0.057494348792345974
3854,0.086002,0.006220000000000001,0.7975225,7963406,0.1214951562437513
3853,0.690593,0.41200000000000003,0.21921,7963421,0.033389639103500415
3852,0.46562,0.172,0.6702475,7963427,0.10210489631676471
3851,0.906661,0.773,-0.0421725,7963534,0.006418096052438637
3850,0.811387,0.595,0.091295,7963523,0.013901875610587516
3849,0.9605,0.892,0.021107499999999998,7963479,0.003208857589567118
3848,0.468164,0.174,-0.27574,7963491,0.04200194626258548
3846,0.803921,0.5820000000000001,-0.06998,7942261,0.010654549817276033
3845,0.069732,0.00418,0.60965,7961865,0.0928729082914214
3843,0.455104,0.162,-0.3819,7969703,0.05817535026061256
3842,0.5725520000000001,0.272,-0.345525,8106122,0.052633643681597536
3841,0.21011799999999997,0.0353,0.5243125,8121632,0.07987179804573907
3840,0.875669,0.7090000000000001,-0.0666125,8091764,0.010141513476249694
3839,0.994403,0.983,-0.005732500000000001,7971620,0.0008664867675092221
3838,0.13234200000000002,0.0141,0.665,8009417,0.10130544325082984
3837,0.450672,0.159,0.23425,8007992,0.03568097290276876
3836,0.7303970000000001,0.465,0.23045,8089999,0.03510204548008128
3835,0.08758300000000001,0.006409999999999999,0.6410575,8003583,0.0976578196145943
3834,0.900991,0.7609999999999999,0.039475,8123437,0.006007133756991406
3833,0.850875,0.664,0.29170250000000003,8179564,0.044433822311177304
3832,0.06917100000000001,0.00411,0.912135,7929258,0.13895629288395364
3831,0.022991,0.000499,-1.0836325,7977127,0.16508382069246574
3827,0.9724149999999999,0.924,-0.014485,8084679,0.0021999242062124245
3824,0.380855,0.113,0.4247625,7953949,0.06470542306454469
3823,0.099747,0.00822,1.208755,7961175,0.18414614870436424
3822,0.560974,0.26,0.4276725,7961182,0.0651487595908659
3821,0.918811,0.7979999999999999,-0.0413575,7961187,0.006293931355204348
3820,0.7610210000000001,0.51,-0.11397750000000001,7961059,0.017357539101405615
3818,0.14663199999999998,0.0172,-0.5438575,8098654,0.08284946553953561
3817,0.9802379999999999,0.943,0.011667499999999999,8030768,0.0017706799921540098
3816,0.744679,0.488,-0.154675,8038633,0.02355777562372765
3815,0.11177899999999999,0.0101,-1.15875,8095110,0.17652792086976227
3814,0.602158,0.304,0.1841,7923621,0.028040654416511622
3801,0.18155,0.0265,0.8394125,8001587,0.12787706933227197
3800,0.32671500000000003,0.0816,1.3200725,8045637,0.2011052943293678
3798,0.545862,0.244,0.7938775,7956522,0.1209398429659366
3797,0.973291,0.925,-0.0454675,8050894,0.006920087067637385
3796,0.106951,0.00936,0.8268549999999999,8105523,0.12596394272427247
3795,0.7189300000000001,0.449,0.0948475,8040802,0.01444309657613943
3792,0.91196,0.782,0.043027499999999996,8143534,0.006548354722543319
3791,0.478504,0.183,-0.17652,8100393,0.02688584655757186
3790,0.460657,0.16699999999999998,-0.867505,8040458,0.13215694265381092
3788,0.650105,0.361,-0.1645575,8147566,0.025063367796019493
3787,0.8316680000000001,0.631,0.07924500000000001,8066475,0.012066066283381166
3786,0.12563,0.0127,0.684655,8152946,0.10429986917001995
3785,0.8752489999999999,0.708,-0.049075,8067626,0.007469687245886092
3784,0.8262889999999999,0.622,-0.08054750000000001,7937823,0.012264501274973387
3783,0.945938,0.857,-0.1662825,8037408,0.02532617037605526
3782,0.576332,0.276,-0.20561500000000002,7920552,0.03131845007417508
3781,0.8757879999999999,0.7090000000000001,-0.0469475,8107408,0.007145564063841983
3780,0.936068,0.833,0.047335,8026900,0.0072045994260239304
3779,0.275781,0.0591,-0.41993500000000006,8115756,0.06396995671374896
3778,0.367375,0.105,-2.1332825,7934570,0.32499728627770613
3777,0.8889870000000001,0.737,0.04949,8040695,0.007532912214416435
3776,0.017182,0.000273,-4.0815125,7909730,0.6218088054099243
3775,0.25099499999999997,0.0499,1.1814049999999998,7910611,0.17997939475423194
3773,0.8307950000000001,0.629,0.070025,8009493,0.010661405536755226
3772,0.042707,0.00162,-0.9627549999999999,8068583,0.14666821555143789
3770,0.8719309999999999,0.701,0.0480625,8030044,0.007315433557604231
3769,0.835691,0.637,-0.09626,8059776,0.014658289993125236
3767,0.914651,0.789,0.040902499999999994,7946853,0.006224612413803609
3766,0.68509,0.405,0.1843425,7921533,0.02807759912703839
3765,0.40328600000000003,0.127,-0.2656825,7906496,0.040469692958985656
3764,0.974281,0.929,0.029827499999999996,7961702,0.004537343675313125
3763,0.710878,0.43799999999999994,-0.16034,8070279,0.024420834531497272
3762,0.838566,0.6409999999999999,-0.1423375,7945146,0.021678165866515334
3761,0.876075,0.71,-0.05296,8076072,0.00806156436092316
3760,0.355957,0.0977,-0.2591575,8045795,0.03947561363450255
3759,0.9452020000000001,0.855,-0.2687525,8009502,0.04093740537678844
3758,0.844669,0.652,-0.11594000000000002,7952617,0.017656524645359346
3757,0.631147,0.337,0.16782750000000002,8143825,0.02556155007817425
3756,0.029117,0.000805,-1.4500475,7924071,0.220906897425106
3755,0.037286,0.0012699999999999999,1.2383125,8067029,0.18864921378228136
3754,0.915637,0.7909999999999999,-0.05828250000000001,8040265,0.008872443625990033
3753,0.7070770000000001,0.43200000000000005,-0.1125,8070173,0.017132442978505417
3752,0.460657,0.16699999999999998,0.3974525,7918558,0.06054476308728283
3751,0.9454049999999999,0.855,0.026077499999999997,8135705,0.003966033718713638
3750,0.6281770000000001,0.33399999999999996,-0.390755,8172493,0.059524403504796146
3749,0.749638,0.495,-0.0822125,7903867,0.012518162895703558
3748,0.5524680000000001,0.251,-0.16960250000000002,8038540,0.02583197012429801
3747,0.948177,0.8640000000000001,-0.0365175,7964987,0.00555656063788661
3746,0.49233599999999994,0.19399999999999998,-0.18853499999999998,7938738,0.02871632365851661
3745,0.660117,0.375,1.0295325000000002,8066921,0.15684172238525718
3744,0.608282,0.311,-0.12482750000000001,7918444,0.01901052924250013
3743,0.701444,0.425,0.134075,8038309,0.020419379595474466
3742,0.307257,0.0724,0.5679825,7953264,0.0865248929269923
3741,0.9810120000000001,0.945,-0.01293,7953278,0.0019630210108758372
3739,0.9578209999999999,0.8859999999999999,-0.021835,7947270,0.003319691721147419
3738,0.705541,0.43,0.197095,7918457,0.030020433852781043
3737,0.547325,0.24600000000000002,0.6438675,7918449,0.09808592120873953
3736,0.755205,0.502,0.2644425,7953274,0.04028077980000343
3735,0.807117,0.588,0.1672275,8002919,0.02547014048511833
3732,0.653882,0.36700000000000005,0.609955,7939546,0.09291937483455817
3730,0.8362790000000001,0.638,0.595645,8171248,0.09073925604017452
3728,0.007885,5.85e-05,1.087005,8015412,0.16559761878010087
3727,0.425386,0.141,0.254185,8035445,0.03871805663205163
3726,0.347649,0.0928,0.7926850000000001,8026047,0.12075816639973798
3725,0.77222,0.529,0.1108975,7916609,0.016888303190385232
3720,0.758007,0.506,0.6248524999999999,8116998,0.09518899885547571
3718,0.97021,0.9159999999999999,0.0361575,8035351,0.0055017148820530595
3717,0.013685,0.000172,-1.1641175,8154178,0.1773456558543083
3716,0.6433300000000001,0.353,-0.230825,7916747,0.03515917647574123
3714,0.165338,0.0219,0.49172250000000006,7981538,0.07490673364958514
3713,0.757288,0.505,-0.17204,7905533,0.02620332159608767
3712,0.43153500000000006,0.146,-0.190435,7982723,0.029005787369860352
3710,0.016837,0.000263,-1.166095,8118734,0.17764692663808848
3709,0.376741,0.111,-0.5414325,7961900,0.08248001843426794
3708,0.13452,0.0146,-1.1382424999999998,8077376,0.17340361715377184
3707,0.509151,0.20800000000000002,1.3586200000000002,7924760,0.20697797980990615
3706,0.539562,0.237,0.24066500000000002,7982927,0.03665829380185828
3705,0.248594,0.0491,0.5254274999999999,7980970,0.08004166753950132
3704,0.253078,0.0507,-0.41918,8060611,0.06385493297582026
3703,0.342983,0.0904,-0.36065,7944991,0.05493792717321547
3702,0.40272600000000003,0.127,0.235835,8109507,0.035922446577758144
3700,0.529116,0.226,-0.23362249999999998,8088020,0.03558537370336445
3699,0.502865,0.203,-0.195985,8080466,0.029851326105627594
3698,0.426993,0.14300000000000002,-0.26950999999999997,7926061,0.04105280998802153
3697,0.908601,0.7759999999999999,-0.047305,8080445,0.007200028946371134
3696,0.8436319999999999,0.6509999999999999,0.365675,8131666,0.05570348251505877
3695,0.852634,0.6679999999999999,0.07756,7963614,0.011809357676215795
3693,0.202275,0.0326,-1.4499475,8090162,0.22089166249293002
3692,0.985202,0.9570000000000001,0.00955,8065868,0.0014480803033274996
3691,0.407158,0.13,0.9215899999999999,8009951,0.14039675572119312
3690,0.246522,0.0483,-0.8803700000000001,8007931,0.1341169166782516
3689,0.077938,0.00521,-0.9016700000000001,8070826,0.13736195723173666
3688,0.524267,0.222,-0.19355,7932966,0.029480355507142328
3687,0.486334,0.18899999999999997,0.28673000000000004,7995128,0.043676265308726384
3685,0.5970449999999999,0.299,-0.256775,8046861,0.03911264137540967
3684,0.640779,0.35,0.1771575,7995096,0.02698296925019377
3683,0.9847670000000001,0.956,-0.01187,7994826,0.0018015307298103822
3682,0.167545,0.0226,-0.3478775,8011430,0.05299204546103761
3681,0.9917860000000001,0.977,0.004635,7995161,0.0006992833868777721
3680,0.850875,0.665,0.1380125,8078619,0.02101925504990393
3679,0.019515,0.000368,-1.04979,7963880,0.15992793877080758
3678,0.009092,7.79e-05,-1.9086675,7963786,0.29077734337061445
3676,0.9877969999999999,0.966,-0.044989999999999995,8046695,0.00684734026649705
3675,0.023398,0.000528,1.152095,8008237,0.1755140361334504
3674,0.340698,0.0892,-0.2509975,8016044,0.03823244316894206
3673,0.981518,0.946,-0.050435,8105267,0.007676882323479506
3671,0.0010140000000000001,2.4399999999999996e-07,-4.3037175,7984813,0.6556615864515749
3670,0.878949,0.716,0.0823875,8105220,0.012544824027011535
3669,0.9571850000000001,0.885,-0.020935,7985777,0.003182577331563542
3667,0.9173469999999999,0.795,0.0479025,8059470,0.007291057666122652
3665,0.989015,0.968,0.01204,7945462,0.001827430114509559
3664,0.076583,0.00503,-0.9709,7924058,0.14790910077717198
3663,0.560887,0.26,-0.1734775,8136045,0.026422323746117474
3662,0.5245479999999999,0.222,0.18165,8116559,0.027667398578199956
3661,0.9173469999999999,0.795,0.0357175,8038416,0.005434681180478719
3660,0.13458900000000001,0.0146,-0.4552375,8103911,0.06934826864517653
3659,0.49831499999999995,0.19899999999999998,-0.2830725,8114010,0.043119047664389676
3658,0.022991,0.000505,1.003075,7985166,0.15281094020479555
3656,0.19046400000000002,0.029,-0.9345725,8077786,0.14237463079094057
3655,0.862231,0.684,-0.1444075,8046380,0.02199352896255825
3654,0.659207,0.374,0.210905,8175977,0.03212437798628476
3652,0.9866010000000001,0.9620000000000001,0.007585,7915775,0.0011487138860693685
3651,0.98269,0.95,0.0085275,7968265,0.0012923031218280397
3646,0.014108,0.00018600000000000002,1.218245,8152323,0.18559194376786534
3645,0.877288,0.713,-0.0696475,7921155,0.010603893667790878
3643,0.685271,0.405,0.53027,8033362,0.08077941913012347
3642,0.38055700000000003,0.113,-0.24056999999999998,8061303,0.036643820616291095
3641,0.9651709999999999,0.904,-0.0186625,8154229,0.0028363634978642526
3640,0.806083,0.585,-0.09965750000000001,8035345,0.015175896813804374
3638,0.489196,0.191,-0.5974775,8137526,0.09101843617229947
3636,0.130502,0.0138,0.49185249999999997,7942342,0.07492653906141392
3635,0.300543,0.0696,0.4942925,8049246,0.07529827140650798
3633,0.669292,0.386,-0.22134,7915101,0.03371414315884893
3632,0.192662,0.0297,0.36225250000000003,7931479,0.05518206696133565
3631,0.168328,0.0228,0.758365,8043791,0.11552953767693945
3628,0.055461,0.00277,-0.74334,8047069,0.11324048911749751
3627,0.9859889999999999,0.96,0.01292,8101126,0.0019614975176582383
3626,0.7761939999999999,0.536,0.0944575,7956423,0.014383680340653083
3623,0.65971,0.375,-0.153225,8048639,0.023336869107175844
3622,0.8633569999999999,0.6859999999999999,0.1888,8098508,0.028756696228782977
3621,0.33059499999999997,0.0834,0.25761999999999996,7970096,0.03924137655229675
3620,0.634882,0.34299999999999997,0.19330999999999998,8146092,0.02944379166991996
3619,0.443489,0.154,0.48648500000000006,7940600,0.07410880407686786
3617,0.8620760000000001,0.684,-0.05890499999999999,8127666,0.008967281078785546
3615,0.691028,0.41200000000000003,0.30925,8087254,0.0471071720347585
3614,0.365824,0.10400000000000001,-0.28565,8142795,0.043511728041225724
3613,0.209853,0.0351,1.1822025,8020183,0.18010089333833545
3612,0.032766,0.001,0.8323950000000001,8151549,0.12680795796682215
3611,0.030358999999999997,0.0008810000000000001,-0.757075,7938154,0.11533300705186925
3609,0.16306500000000002,0.0213,0.412025,8025697,0.06276487357862844
3608,0.290565,0.0653,0.350575,7920317,0.05340300775648485
3607,0.09647599999999999,0.00778,0.5114125,8010820,0.07790649179503685
3606,0.01584,0.000241,6.0091849999999996,7951686,0.9154884033600642
3605,0.8359340000000001,0.637,0.0814875,8120210,0.012407709637427659
3604,0.69512,0.41700000000000004,0.5752,7912145,0.08762447415679413
3603,0.363263,0.102,-0.4054975,7985364,0.06177041338084093
3601,0.955312,0.88,-0.0619875,7931899,0.009436897863110326
3600,0.731635,0.46799999999999997,0.1890775,8097553,0.028798973165571343
3598,0.01288,0.00015,-4.634855,8174598,0.7061101599858315
3597,0.41738000000000003,0.136,-0.2084375,8169580,0.03174845603484229
3596,0.190898,0.0292,-0.457425,8107970,0.06968153278652622
3595,0.9168719999999999,0.794,-0.052625,7902205,0.008010527338133606
3594,0.525122,0.223,-0.2824375,8035380,0.04302230584507216
3593,0.8993049999999999,0.758,-0.060722500000000006,8115570,0.009244175971084099
3592,0.900066,0.759,0.3256125,8083690,0.04959998781205426
3590,0.642944,0.353,-0.2490625,8154934,0.03793764723133673
3589,0.814229,0.6,-0.10314000000000001,8039484,0.015706453326833097
3587,0.963578,0.9,-0.0337,7944152,0.0051273164238281954
3586,0.819602,0.609,0.08403250000000001,7923907,0.01279543866130651
3581,0.950189,0.868,0.026622500000000004,8171052,0.0040490640990727645
3579,0.391059,0.11900000000000001,-0.2590225,8048227,0.039455046476064966
3578,0.942868,0.851,-0.042125,8114256,0.006410859459655043
3577,0.369118,0.106,-0.22435,8058905,0.03417271461734611
3576,0.633622,0.341,0.2857375,8095680,0.04352505860687971
3575,0.707487,0.433,-1.2289875,8104901,0.18722855635687063
3574,0.9234459999999999,0.807,0.1231125,8151447,0.018749250155681962
3572,0.633933,0.341,-0.43436,8112139,0.06616759568013499
3570,0.762695,0.512,0.4549125,7905789,0.06929875511560457
3569,0.027655000000000002,0.0007160000000000001,-2.0091924999999997,8131803,0.30609225894052466
3568,0.751188,0.49700000000000005,-0.09617250000000001,8085062,0.01464495942747125
3567,0.8625370000000001,0.684,-0.054439999999999995,8114023,0.008287041357127756
3566,0.920911,0.802,0.2386625,7994280,0.03635321428503416
3565,0.28485900000000003,0.0628,-0.44328,8107977,0.06752655163023297
3563,0.517284,0.21600000000000003,-0.3437075,8165752,0.05235674878929898
3562,0.989152,0.9690000000000001,-0.0057375,8107878,0.0008672485141180213
3561,0.549265,0.248,0.197875,8173444,0.030139266323753737
3560,0.474037,0.179,1.20858,8075886,0.18411948757305624
3559,0.792415,0.562,-0.1009225,7931914,0.015368618705830598
3558,0.615213,0.318,0.19532750000000002,8102697,0.029751156426570488
3557,0.366135,0.10400000000000001,0.266225,8044574,0.04055234246604038
3556,0.195242,0.0304,1.1272950000000002,8084794,0.1717357729538058
3554,0.055308,0.0027600000000000003,-2.08019,8043995,0.3169086799121706
3553,0.6082960000000001,0.311,0.8395625,8054722,0.12789992173053596
3552,0.645892,0.35700000000000004,0.1508325,8054712,0.022972373354865374
3551,0.956471,0.883,0.025115000000000002,8146171,0.0038193974965197706
3550,0.18826800000000002,0.0284,0.6847274999999999,8108568,0.10431091449584752
3549,0.986409,0.961,-0.007155,8059067,0.0010832036777126274
3547,0.790427,0.5589999999999999,0.10869000000000001,8175121,0.016551992062600336
3543,0.504293,0.204,-0.28221999999999997,8074909,0.04298916986758939
3516,0.7386149999999999,0.478,-0.5525899999999999,8155458,0.0841798559918036
3514,0.182534,0.0268,-0.37161,8043459,0.056607675739703565
3512,0.005208,2.6899999999999997e-05,-2.5447474999999997,8100827,0.38768369995562824
3508,0.511572,0.21100000000000002,0.2010925,7942073,0.030629450266516096
3491,0.14663199999999998,0.0172,-1.1334975,7902687,0.17268071962202133
3490,0.003742,1.3000000000000001e-05,-2.3064,8100541,0.35137161998746924
3488,0.9864350000000001,0.961,0.0948,8058857,0.014435859983355835
3487,0.000223,6.690000000000001e-09,-4.985515,8007100,0.7595329731541451
3486,0.018341999999999997,0.000324,-5.3221475,8139488,0.8108187062114722
3485,0.9835020000000001,0.953,-0.0482275,8048205,0.007340571195694608
3484,0.08517999999999999,0.00609,-0.6117175,8132694,0.09318789051415993
3483,0.835735,0.637,-0.08899,7998601,0.013550710423931031
3482,0.26931,0.0566,-0.449215,8123181,0.06843074485487774
3480,0.02251,0.000471,1.1456899999999999,7986383,0.17453823872757843
3479,0.839678,0.643,-0.09386,7965873,0.014292651620901565
3476,0.227043,0.0411,0.5495774999999999,8168087,0.08372090366000201
3475,0.048055,0.00209,-0.715525,8135514,0.10900289273274692
3467,0.54575,0.244,0.2299075,8160365,0.03501939597302655
3460,0.555932,0.255,0.266125,8068280,0.04053710753386439
3459,0.8280120000000001,0.625,-0.0819325,8129861,0.012475505085610798
3458,0.9531799999999999,0.8740000000000001,0.022035,7964787,0.0033501615854993915
3456,0.8425290000000001,0.649,-0.07247999999999999,8160360,0.011035423121675688
3455,0.969248,0.9129999999999999,-0.0359875,8068238,0.005475815497353882
3454,0.7189220000000001,0.449,-0.19175250000000002,8068266,0.029206507601278978
3452,0.717779,0.44799999999999995,0.17604,8160371,0.026812718883127123
3449,0.521003,0.21899999999999997,-0.20651,8160392,0.031454802717150156
3447,0.380835,0.113,0.2891475,8160419,0.04404456979408085
3446,0.59677,0.298,-0.1879625,8160389,0.028629103671809094
3445,0.814225,0.6,-0.0841175,8154622,0.012808388353656098
3443,0.9504459999999999,0.868,0.0213125,8160417,0.0032400892005278905
3442,0.531844,0.22899999999999998,0.38897750000000003,8160401,0.05925360258536799
3440,0.974769,0.929,-0.0203775,8160422,0.003097642584682418
3437,0.970043,0.915,-0.1057625,7929052,0.016105989423148337
3434,0.431147,0.145,1.7330825,7929065,0.2640270877094089
3433,0.8260200000000001,0.621,0.612965,7929047,0.09337794629305535
3431,0.203262,0.033,0.83237,8059650,0.12680414923377814
3430,0.782814,0.546,-0.7942100000000001,8007446,0.12099049911542177
3429,0.674566,0.392,1.2525899999999999,7976443,0.19082438122370782
3428,0.396337,0.122,0.46287749999999994,7906400,0.07051221746342187
3426,0.37045300000000003,0.107,-1.2726175,8102328,0.1938755572652535
3425,0.387098,0.11699999999999999,-0.4801375,8093425,0.07314176675699711
3423,0.516207,0.215,-0.612025,8175593,0.0932347379306011
3422,0.960311,0.8909999999999999,-0.0363175,7931754,0.005526090773534637
3421,0.458521,0.165,-0.23588,8175844,0.035929302297237335
3420,0.991411,0.975,-0.0045875,8064522,0.0006920467940941786
3419,0.162262,0.021,0.356725,7985134,0.054339956085308005
